Subject,SubjectID,Condition,trial_day,trial_time,trial_condition,experiment_day,days_past,day_no,RT,condition_time_box,Response,Total Number of Names,Unique Within Day,Unique Overall,Specific Description,Vague Description,Vague.Unique.Overall,Vague.Unique.Day,Specific.Unique.Overall,Specific.Unique.Day,Plural Exists,Only Number Exists
2114,spxyd3axzk,BAR,Friday,midday,backward,Sunday,2,2,14910.8,Midday (noon - 6 pm),Jay,1,0,0,1,0,0,0,0,0,,
2114,spxyd3axzk,BAR,Friday,morning,backward,Sunday,2,2,4319.5,Morning (until noon),Max,1,0,0,1,0,0,0,0,0,,
2114,spxyd3axzk,BAR,Thursday,evening,backward,Sunday,3,3,26197.6,Evening (after 6 pm),"Max, Bryce, ",3,3,2,3,0,0,0,2,3,,
2114,spxyd3axzk,BAR,Thursday,midday,backward,Sunday,3,3,8712.2,Midday (noon - 6 pm),Jay,1,1,1,1,0,0,0,1,1,,
2114,spxyd3axzk,BAR,Thursday,morning,backward,Sunday,3,3,4320.4,Morning (until noon),"Max, ",1,0,0,1,0,0,0,0,0,,
2115,l837ukgsxp,FR,FR,FR,FR,Saturday,0,0,126099.3,"Abraham, Abrar, George, Lilian, Brendan, Nathan",,6,,6,6,0,0,0,6,6,,
2116,d6f0ef162h,FOR,Sunday,morning,forward,Wednesday,3,0,33781.9,Morning (until noon),"Ravi, Raajan , Roberto",7,7,7,7,0,0,0,7,7,,
2116,d6f0ef162h,FOR,Sunday,midday,forward,Wednesday,3,0,36784,Midday (noon - 6 pm),"Rcihard, Sidd, Guneet, Swe",5,4,4,5,0,0,0,4,4,,
2116,d6f0ef162h,FOR,Sunday,evening,forward,Wednesday,3,0,7796.6,Evening (after 6 pm),Whole dance team,4,4,4,0,4,4,4,0,0,,
2116,d6f0ef162h,FOR,Monday,morning,forward,Wednesday,2,1,10686.6,Morning (until noon),Classmates,4,4,4,0,4,4,4,0,0,,
2116,d6f0ef162h,FOR,Monday,midday,forward,Wednesday,2,1,4863.5,Midday (noon - 6 pm),Classmates,4,0,0,0,4,0,0,0,0,,
2116,d6f0ef162h,FOR,Monday,evening,forward,Wednesday,2,1,4876.8,Evening (after 6 pm),Dance Team,4,4,4,0,4,4,4,0,0,,
2116,d6f0ef162h,FOR,Tuesday,morning,forward,Wednesday,1,2,40886,Morning (until noon),No one,0,0,0,0,0,0,0,0,0,,
2116,d6f0ef162h,FOR,Tuesday,midday,forward,Wednesday,1,2,10589.2,Midday (noon - 6 pm),"Guneet, Swe",2,2,2,2,0,0,0,2,2,,
2116,d6f0ef162h,FOR,Tuesday,evening,forward,Wednesday,1,2,7095.7,Evening (after 6 pm),Dance team,2,2,0,2,0,0,0,0,2,,
2116,d6f0ef162h,FOR,Wednesday,morning,forward,Wednesday,0,3,15690.6,Morning (until noon),Classmates,2,2,0,2,0,0,0,0,2,,
2116,d6f0ef162h,FOR,Wednesday,midday,forward,Wednesday,0,3,8044.5,Midday (noon - 6 pm),Classmates,2,0,0,2,0,0,0,0,0,,
2116,d6f0ef162h,FOR,Wednesday,evening,forward,Wednesday,0,3,4918.6,Evening (after 6 pm),No one,0,0,0,0,0,0,0,0,0,,
2117,2akr73zuzb,FOR,Monday,morning,forward,Thursday,3,0,27907.2,Morning (until noon),"john, keegan, arina, jyothi, stormy, rohan, morgan, andrew",8,8,8,8,0,0,0,8,8,,
2117,2akr73zuzb,FOR,Monday,midday,forward,Thursday,3,0,9822.4,Midday (noon - 6 pm),"keegan, arina",2,2,2,2,0,0,0,2,2,,
2117,2akr73zuzb,FOR,Monday,evening,forward,Thursday,3,0,23027.9,Evening (after 6 pm),"john, keegan, jyothi, rohan, ricky, morgan, andrew",7,5,5,7,0,0,0,5,5,,
2117,2akr73zuzb,FOR,Tuesday,morning,forward,Thursday,2,1,6940.1,Morning (until noon),"keegan, arina",2,2,0,2,0,0,0,0,2,,
2117,2akr73zuzb,FOR,Tuesday,midday,forward,Thursday,2,1,4115.4,Midday (noon - 6 pm),"keegan, arina",2,0,0,2,0,0,0,0,0,,
2117,2akr73zuzb,FOR,Tuesday,evening,forward,Thursday,2,1,5679,Evening (after 6 pm),"keegan, arina, nicole",3,1,1,3,0,0,0,1,1,,
2117,2akr73zuzb,FOR,Wednesday,morning,forward,Thursday,1,2,5081.4,Morning (until noon),"keegan, arina",2,2,0,2,0,0,0,0,2,,
2117,2akr73zuzb,FOR,Wednesday,midday,forward,Thursday,1,2,15774.5,Midday (noon - 6 pm),"keegan, arina, john, jyothi, rohan, ricky, morgan, andrew, paul",9,5,3,9,0,0,0,3,5,,
2117,2akr73zuzb,FOR,Wednesday,evening,forward,Thursday,1,2,3364.2,Evening (after 6 pm),"keegan, arina",2,0,0,2,0,0,0,0,0,,
2117,2akr73zuzb,FOR,Thursday,morning,forward,Thursday,0,3,5928.4,Morning (until noon),"keegan, arina",2,2,0,2,0,0,0,0,2,,
2117,2akr73zuzb,FOR,Thursday,midday,forward,Thursday,0,3,7262.6,Midday (noon - 6 pm),no one,0,0,0,0,0,0,0,0,0,,
2117,2akr73zuzb,FOR,Thursday,evening,forward,Thursday,0,3,9291.8,Evening (after 6 pm),xx,0,0,0,0,0,0,0,0,0,,
2118,ps3rceytl5,BAR,Thursday,evening,backward,Thursday,0,0,47419.2,Evening (after 6 pm),"Andy, Young, Olivia, Mom, Esther, James, Steph",10,10,10,10,0,0,0,10,10,,
2118,ps3rceytl5,BAR,Thursday,midday,backward,Thursday,0,0,34610.4,Midday (noon - 6 pm),"Andy, Olivia, Mom, James, Abbie",5,2,2,5,0,0,0,2,2,,
2118,ps3rceytl5,BAR,Thursday,morning,backward,Thursday,0,0,21820.8,Morning (until noon),Mom,1,1,1,1,0,0,0,1,1,,
2118,ps3rceytl5,BAR,Wednesday,evening,backward,Thursday,1,1,96703.5,Evening (after 6 pm),"Steph, James, Olivia, Ethan, Stephanie, Isabelle",6,6,4,6,0,0,0,4,6,,
2118,ps3rceytl5,BAR,Wednesday,midday,backward,Thursday,1,1,24610.1,Midday (noon - 6 pm),"Steph, James, Olivia, Isabelle",4,0,0,4,0,0,0,0,0,,
2118,ps3rceytl5,BAR,Wednesday,morning,backward,Thursday,1,1,9097,Morning (until noon),Olivia,1,1,1,1,0,0,0,1,1,,
2118,ps3rceytl5,BAR,Tuesday,evening,backward,Thursday,2,2,52497.7,Evening (after 6 pm),"Esther, Olivia, James, Steph, Abbie, Andy",6,6,2,6,0,0,0,2,6,,
2118,ps3rceytl5,BAR,Tuesday,midday,backward,Thursday,2,2,21312,Midday (noon - 6 pm),"Olivia, James, Abbie",3,0,0,3,0,0,0,0,0,,
2118,ps3rceytl5,BAR,Tuesday,morning,backward,Thursday,2,2,4541,Morning (until noon),no one,0,0,0,0,0,0,0,0,0,,
2118,ps3rceytl5,BAR,Monday,evening,backward,Thursday,3,3,36287.2,Evening (after 6 pm),"Esther S, James, Abbie, Olivia",4,4,0,4,0,0,0,0,4,,
2118,ps3rceytl5,BAR,Monday,midday,backward,Thursday,3,3,11745,Midday (noon - 6 pm),"Olivia, Mom",2,1,0,2,0,0,0,0,1,,
2118,ps3rceytl5,BAR,Monday,morning,backward,Thursday,3,3,4530.4,Morning (until noon),Abbie,1,1,1,1,0,0,0,1,1,,
2119,9tenm761u,BAR,Thursday,evening,backward,Thursday,0,0,8728.2,Evening (after 6 pm),Dominic,5,5,5,5,0,0,0,5,5,,
2119,9tenm761u,BAR,Thursday,midday,backward,Thursday,0,0,18347,Midday (noon - 6 pm),"Dominic, Sofie, Owen, Paddy, Lucy, Chloe",7,4,4,7,0,0,0,4,4,,
2119,9tenm761u,BAR,Thursday,morning,backward,Thursday,0,0,6617.1,Morning (until noon),XX,0,0,0,0,0,0,0,0,0,,
2119,9tenm761u,BAR,Wednesday,evening,backward,Thursday,1,1,13833.3,Evening (after 6 pm),"Sofie , Dominic, Paddy, Owen, Lucy",7,7,3,7,0,0,0,3,7,,
2119,9tenm761u,BAR,Wednesday,midday,backward,Thursday,1,1,11834.4,Midday (noon - 6 pm),Dominic,1,0,0,1,0,0,0,0,0,,
2119,9tenm761u,BAR,Wednesday,morning,backward,Thursday,1,1,3215.2,Morning (until noon),XX,0,0,0,0,0,0,0,0,0,,
2119,9tenm761u,BAR,Tuesday,evening,backward,Thursday,2,2,29091.1,Evening (after 6 pm),"Paddy, Owen, Ben",3,3,3,3,0,0,0,3,3,,
2119,9tenm761u,BAR,Tuesday,midday,backward,Thursday,2,2,49786.5,Midday (noon - 6 pm),"Chloe, Dominic, Owen, ",3,1,1,3,0,0,0,1,1,,
2119,9tenm761u,BAR,Tuesday,morning,backward,Thursday,2,2,8542.7,Morning (until noon),XX,0,0,0,0,0,0,0,0,0,,
2119,9tenm761u,BAR,Monday,evening,backward,Thursday,3,3,40561.6,Evening (after 6 pm),"Dominic, Paddy, Owen, Sofie, Chloe",5,5,2,5,0,0,0,2,5,,
2119,9tenm761u,BAR,Monday,midday,backward,Thursday,3,3,4509.4,Midday (noon - 6 pm),XX,0,0,0,0,0,0,0,0,0,,
2119,9tenm761u,BAR,Monday,morning,backward,Thursday,3,3,2356.8,Morning (until noon),XX,0,0,0,0,0,0,0,0,0,,
2120,r3xz175zpl,BAR,Saturday,evening,backward,Saturday,0,0,54857.6,Evening (after 6 pm),"Kathryn, Rosalind, Ivy",12,12,12,12,0,0,0,12,12,,
2120,r3xz175zpl,BAR,Saturday,midday,backward,Saturday,0,0,135043.3,Midday (noon - 6 pm),"Jack, Loretta, Tony, Brian, Vincent, Charles, Raymond, Rachel",8,4,4,8,0,0,0,4,4,,
2120,r3xz175zpl,BAR,Saturday,morning,backward,Saturday,0,0,9579.6,Morning (until noon),Lily,1,1,1,1,0,0,0,1,1,,
2120,r3xz175zpl,BAR,Friday,evening,backward,Saturday,1,1,22796.4,Evening (after 6 pm),"Kathryn , Rosalind, Ivy",3,3,2,3,0,0,0,2,3,,
2120,r3xz175zpl,BAR,Friday,midday,backward,Saturday,1,1,230012.9,Midday (noon - 6 pm),"Kelly, Addison, Rosalind, Kathryn, Ivy, Lily",6,4,2,6,0,0,0,2,4,,
2120,r3xz175zpl,BAR,Friday,morning,backward,Saturday,1,1,9951.8,Morning (until noon),Lily,1,0,0,1,0,0,0,0,0,,
2120,r3xz175zpl,BAR,Thursday,evening,backward,Saturday,2,2,73102.9,Evening (after 6 pm),"Lily, Rosalind",2,2,1,2,0,0,0,1,2,,
2120,r3xz175zpl,BAR,Thursday,midday,backward,Saturday,2,2,4871.4,Midday (noon - 6 pm),Lily,1,1,0,1,0,0,0,0,1,,
2120,r3xz175zpl,BAR,Thursday,morning,backward,Saturday,2,2,6010.2,Morning (until noon),Lily,1,0,0,1,0,0,0,0,0,,
2120,r3xz175zpl,BAR,Wednesday,evening,backward,Saturday,3,3,5545.7,Evening (after 6 pm),Lily,1,1,0,1,0,0,0,0,1,,
2120,r3xz175zpl,BAR,Wednesday,midday,backward,Saturday,3,3,8564.2,Midday (noon - 6 pm),Lily,1,0,0,1,0,0,0,0,0,,
2120,r3xz175zpl,BAR,Wednesday,morning,backward,Saturday,3,3,6266.7,Morning (until noon),Lily,1,0,0,1,0,0,0,0,0,,
